FocusSector,Industry Group,Country,Exchange,Ticker,Company Name,Market,Turnover_USD,Above200DMA,Ret252,profit_margin,roe,revenue_growth,verified,yf,unverified_reason,expansion_signal
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,1725,China Strategic Technology Group Limited (SEHK:1725),HK,,,,-0.50627,,1.801,UNVERIFIED,1725.HK,yfinance_data_gap,True
Electronics & Semiconductors,Computers/Peripherals,Hong Kong,SEHK,8111,China Technology Industry Group Limited (SEHK:8111),HK,,,,-1.15913,-1.14245,17.071,NOT-PROFITABLE,8111.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,8159,China United Venture Investment Limited (SEHK:8159),HK,,,,-0.66166,-1.9296299,-0.396,NOT-PROFITABLE,8159.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,8051,CircuTech International Holdings Limited (SEHK:8051),HK,,,,0.01802,0.04861,0.153,PROFITABLE,8051.HK,,True
Electronics & Semiconductors,Computers/Peripherals,Hong Kong,SEHK,8050,City Coolxuan Company Limited (SEHK:8050),HK,,,,-0.34697,,-0.575,UNVERIFIED,8050.HK,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,Hong Kong,SEHK,2342,Comba Telecom Systems Holdings Limited (SEHK:2342),HK,,,,0.0076599997,0.02163,0.086,PROFITABLE,2342.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,320,Computime Group Limited (SEHK:320),HK,,,,0.00505,0.01426,0.016,PROFITABLE,0320.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,1912,Contel Technology Company Limited (SEHK:1912),HK,,,,-0.2693,-2.9884298,,NOT-PROFITABLE,1912.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,567,Daisho Microline Holdings Limited (SEHK:567),HK,,,,-0.48981997,-0.34785998,-0.081,NOT-PROFITABLE,0567.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,8375,Data Union Capital International Holdings Group Limited (SEHK:8375),HK,,,,-0.18225999,-0.26923,0.142,NOT-PROFITABLE,8375.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,889,Datronix Holdings Limited (SEHK:889),HK,,,,-0.1322,-0.03322,0.122,NOT-PROFITABLE,0889.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,8218,Echo International Holdings Group Limited (SEHK:8218),HK,,,,-0.38776,-0.38588002,-0.032,NOT-PROFITABLE,8218.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,76,Elate Holdings Limited (SEHK:76),HK,,,,-0.11035,-0.03417,-0.81,NOT-PROFITABLE,0076.HK,,False
Electronics & Semiconductors,Telecom. Equipment,Hong Kong,NasdaqCM,FIEE,"FiEE, Inc. (NasdaqCM:FIEE)",HK,,,,,,,UNVERIFIED,FIEE.HK,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),Hong Kong,SEHK,927,Fujikon Industrial Holdings Limited (SEHK:927),HK,,,,-0.033269998,0.00653,-0.133,NOT-PROFITABLE,0927.HK,,False
Electronics & Semiconductors,Telecom. Equipment,Hong Kong,SEHK,261,GBA Holdings Limited (SEHK:261),HK,,,,-0.88527,-0.2215,2.444,NOT-PROFITABLE,0261.HK,,True
Electronics & Semiconductors,Computers/Peripherals,Hong Kong,SEHK,3315,Goldpac Group Limited (SEHK:3315),HK,,,,0.0431,0.01995,-0.145,PROFITABLE,3315.HK,,False
Electronics & Semiconductors,Semiconductor,Hong Kong,SEHK,6908,HG Semiconductor Limited (SEHK:6908),HK,,,,-1.1548,-0.24759,0.577,NOT-PROFITABLE,6908.HK,,True
Electronics & Semiconductors,Electronics (Consumer & Office),Hong Kong,SEHK,167,IDT International Limited (SEHK:167),HK,,,,0.61182,,-0.464,UNVERIFIED,0167.HK,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,Hong Kong,SEHK,8487,ISP Global Limited (SEHK:8487),HK,,,,-0.07087,-0.24035999,-0.606,NOT-PROFITABLE,8487.HK,,False
Electronics & Semiconductors,Electronics (Consumer & Office),Hong Kong,SEHK,2358,Jiu Rong Holdings Limited (SEHK:2358),HK,,,,-0.34992,,,UNVERIFIED,2358.HK,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,3336,Ju Teng International Holdings Limited (SEHK:3336),HK,,,,-0.0861,-0.11967,-0.003,NOT-PROFITABLE,3336.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,1050,Karrie International Holdings Limited (SEHK:1050),HK,,,,0.07807,0.21324,0.092,PROFITABLE,1050.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,8070,Keen Ocean International Holding Limited (SEHK:8070),HK,,,,0.10543,0.38827,0.57,PROFITABLE,8070.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,148,Kingboard Holdings Limited (SEHK:148),HK,,,,0.09701,0.07588,0.048,PROFITABLE,0148.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,1888,Kingboard Laminates Holdings Limited (SEHK:1888),HK,,,,0.11971,0.1539,0.092,PROFITABLE,1888.HK,,False
Electronics & Semiconductors,Computers/Peripherals,Hong Kong,SEHK,2086,Leadway Technology Investment Group Limited (SEHK:2086),HK,,,,-0.05558,-0.08487,-0.045,NOT-PROFITABLE,2086.HK,,False
Electronics & Semiconductors,Computers/Peripherals,Hong Kong,SEHK,992,Lenovo Group Limited (SEHK:992),HK,,,,0.02301,0.28601,0.271,PROFITABLE,0992.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,894,Man Yue Technology Holdings Limited (SEHK:894),HK,,,,0.00379,0.0012899999,0.047,PROFITABLE,0894.HK,,False
Electronics & Semiconductors,Electronics (Consumer & Office),Hong Kong,SEHK,8147,Millennium Pacific Group Holdings Limited (SEHK:8147),HK,,,,-0.08449,-1.37615,0.692,NOT-PROFITABLE,8147.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,8511,Min Fu International Holding Limited (SEHK:8511),HK,,,,-0.15791,-1.74215,1.462,NOT-PROFITABLE,8511.HK,,True
Electronics & Semiconductors,Semiconductor,Hong Kong,SEHK,8490,Niche-Tech Semiconductor Materials Limited (SEHK:8490),HK,,,,-0.26435,-0.24708,-0.184,NOT-PROFITABLE,8490.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,327,PAX Global Technology Limited (SEHK:327),HK,,,,0.12832,0.09734,0.041,PROFITABLE,0327.HK,,False
Electronics & Semiconductors,Computers/Peripherals,Hong Kong,SEHK,1079,PINE Technology Holdings Limited (SEHK:1079),HK,,,,-0.064229995,-0.21202,-0.136,NOT-PROFITABLE,1079.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,2078,PanAsialum Holdings Company Limited (SEHK:2078),HK,,,,-0.16434,-0.08327,-0.758,NOT-PROFITABLE,2078.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,2885,Peiport Holdings Ltd. (SEHK:2885),HK,,,,0.013350001,0.0114,0.312,PROFITABLE,2885.HK,,True
Electronics & Semiconductors,Computers/Peripherals,Hong Kong,SEHK,8066,Phoenitron Holdings Limited (SEHK:8066),HK,,,,0.08573,0.16563,0.515,PROFITABLE,8066.HK,,True
Electronics & Semiconductors,Telecom. Equipment,Hong Kong,SEHK,1523,Plover Bay Technologies Limited (SEHK:1523),HK,,,,0.36333,0.95856005,0.185,PROFITABLE,1523.HK,,True
Electronics & Semiconductors,Semiconductor,Hong Kong,SEHK,650,Productive Technologies Company Limited (SEHK:650),HK,,,,-0.91415,-0.15579,0.19,NOT-PROFITABLE,0650.HK,,True
Electronics & Semiconductors,Semiconductor,Hong Kong,SEHK,243,QPL International Holdings Limited (SEHK:243),HK,,,,0.28415,0.2627,0.269,PROFITABLE,0243.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,2239,SMIT Holdings Limited (SEHK:2239),HK,,,,-0.36023,-0.0348,0.439,NOT-PROFITABLE,2239.HK,,True
Electronics & Semiconductors,Telecom. Equipment,Hong Kong,SEHK,482,Sandmartin International Holdings Limited (SEHK:482),HK,,,,-0.2548,,-0.333,UNVERIFIED,0482.HK,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,1611,Sinohope Technology Holdings Limited (SEHK:1611),HK,,,,-0.03373,-0.59209996,-0.431,NOT-PROFITABLE,1611.HK,,False
Electronics & Semiconductors,Semiconductor,Hong Kong,SEHK,1010,Sky Blue 11 Company Limited (SEHK:1010),HK,,,,-1.38815,,-0.254,UNVERIFIED,1010.HK,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),Hong Kong,SEHK,751,Skyworth Group Limited (SEHK:751),HK,,,,0.0050700004,0.03624,-0.023,PROFITABLE,0751.HK,,False
Electronics & Semiconductors,Semiconductor Equip,Hong Kong,SEHK,757,Solargiga Energy Holdings Limited (SEHK:757),HK,,,,-0.117539994,-0.34831002,-0.302,NOT-PROFITABLE,0757.HK,,False
Electronics & Semiconductors,Semiconductor,Hong Kong,SEHK,2878,Solomon Systech (International) Limited (SEHK:2878),HK,,,,0.04319,0.02888,-0.082,PROFITABLE,2878.HK,,False
Electronics & Semiconductors,Computers/Peripherals,Hong Kong,OTCPK,STRH,Star8 Corporation (OTCPK:STRH),HK,,,,,,,UNVERIFIED,STRH.HK,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),Hong Kong,SEHK,912,Suga International Holdings Limited (SEHK:912),HK,,,,0.02322,0.05001,0.391,PROFITABLE,0912.HK,,True
Electronics & Semiconductors,Telecom. Equipment,Hong Kong,SEHK,1063,Suncorp Technologies Limited (SEHK:1063),HK,,,,0.60321,0.1418,0.159,PROFITABLE,1063.HK,,True
Electronics & Semiconductors,Telecom. Equipment,Hong Kong,SEHK,1613,Synertone Communication Corporation (SEHK:1613),HK,,,,-1.15069,-0.48395002,-0.325,NOT-PROFITABLE,1613.HK,,False
Electronics & Semiconductors,Electronics (Consumer & Office),Hong Kong,SEHK,1070,TCL Electronics Holdings Limited (SEHK:1070),HK,,,,0.022739999,,0.153,UNVERIFIED,1070.HK,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),Hong Kong,NasdaqCM,TROO,"TROOPS, Inc. (NasdaqCM:TROO)",HK,,,,,,,UNVERIFIED,TROO.HK,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,1991,Ta Yang Group Holdings Limited (SEHK:1991),HK,,,,-0.09674,-4.70776,0.025,NOT-PROFITABLE,1991.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,117,Tianli Holdings Group Limited (SEHK:117),HK,,,,0.19654,0.22966999,0.144,PROFITABLE,0117.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,698,Tongda Group Holdings Limited (SEHK:698),HK,,,,0.02323,0.050180003,0.036,PROFITABLE,0698.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,2363,Tongda Hong Tai Holdings Limited (SEHK:2363),HK,,,,-0.36933,,-0.718,UNVERIFIED,2363.HK,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,Hong Kong,SEHK,9963,Transtech Optelecom Science Holdings Limited (SEHK:9963),HK,,,,-1.02151,-0.31312,-0.235,NOT-PROFITABLE,9963.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,1710,Trio Industrial Electronics Group Limited (SEHK:1710),HK,,,,-0.045689996,-0.09028,-0.401,NOT-PROFITABLE,1710.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,732,Truly International Holdings Limited (SEHK:732),HK,,,,0.016619999,0.02323,-0.092,PROFITABLE,0732.HK,,False
Electronics & Semiconductors,Semiconductor Equip,Hong Kong,SEHK,8529,UBoT Holding Limited (SEHK:8529),HK,,,,0.064109996,0.16304001,0.31,PROFITABLE,8529.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SGX,BN2,Valuetronics Holdings Limited (SGX:BN2),HK,,,,,,,UNVERIFIED,0BN2.HK,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,Hong Kong,SEHK,303,Vtech Holdings Limited (SEHK:303),HK,,,,0.066139996,0.20763001,-0.047,PROFITABLE,0303.HK,,False
Electronics & Semiconductors,Semiconductor,Hong Kong,SEHK,1305,Wai Chi Holdings Company Limited (SEHK:1305),HK,,,,0.01988,0.0537,0.163,PROFITABLE,1305.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,3393,Wasion Holdings Limited (SEHK:3393),HK,,,,0.10505,0.18944,0.142,PROFITABLE,3393.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,9918,Wise Ally International Holdings Limited (SEHK:9918),HK,,,,-0.03647,-0.15187,-0.448,NOT-PROFITABLE,9918.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,99,Wong's International Holdings Limited (SEHK:99),HK,,,,-0.06524,-0.04769,-0.147,NOT-PROFITABLE,0099.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,532,Wong's Kong King International (Holdings) Limited (SEHK:532),HK,,,,-0.01497,-0.02796,0.054,NOT-PROFITABLE,0532.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,1480,Yan Tat Group Holdings Limited (SEHK:1480),HK,,,,0.01699,0.0053,-0.059,PROFITABLE,1480.HK,,False
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,259,Yeebo (International Holdings) Limited (SEHK:259),HK,,,,1.65168,0.41196,0.226,PROFITABLE,0259.HK,,True
Electronics & Semiconductors,Electronics (General),Hong Kong,SEHK,8249,Zhejiang RuiYuan Intelligent Control Technology Company Limited (SEHK:8249),HK,,,,-0.06499,,0.116,UNVERIFIED,8249.HK,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),Hungary,BUSE,CHOME,Chameleon Smart Home Zartkoruen Mukodo Reszvenytarsasag (BUSE:CHOME),,,,,0.0,,,UNVERIFIED,CHOME.BD,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,India,BSE,523411,ADC India Communications Limited (BSE:523411),IN,,,,,,,UNVERIFIED,523411.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,544185,Adtech Systems Limited (BSE:544185),IN,,,,,,,UNVERIFIED,544185.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,NSEI,AIMTRON,Aimtron Electronics Limited (NSEI:AIMTRON),IN,,,,,,,UNVERIFIED,AIMTRON.NS,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,India,NSEI,AKSHOPTFBR,Aksh Optifibre Limited (NSEI:AKSHOPTFBR),IN,23213.0,True,,-0.102749996,,0.238,UNVERIFIED,AKSHOPTFBR.NS,yfinance_data_gap,True
Electronics & Semiconductors,Semiconductor,India,NSEI,ALPEXSOLAR,Alpex Solar Limited (NSEI:ALPEXSOLAR),IN,,,,,,,UNVERIFIED,ALPEXSOLAR.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,517096,Aplab Limited (BSE:517096),IN,,,,,,,UNVERIFIED,517096.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),India,NSEI,ARHAM,Arham Technologies Limited (NSEI:ARHAM),IN,,,,,,,UNVERIFIED,ARHAM.NS,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,India,BSE,526443,Artificial Electronics Intelligent Material Limited (BSE:526443),IN,,,,,,,UNVERIFIED,526443.NS,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,India,BSE,532493,Astra Microwave Products Limited (BSE:532493),IN,,,,,,,UNVERIFIED,532493.NS,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,India,NSEI,APS,Australian Premium Solar (India) Limited (NSEI:APS),IN,,,,,,,UNVERIFIED,APS.NS,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,India,BSE,532406,Avantel Limited (BSE:532406),IN,,,,,,,UNVERIFIED,532406.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,517246,BCC Fuba India Limited (BSE:517246),IN,,,,,,,UNVERIFIED,517246.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),India,NSEI,BPL,BPL Limited (NSEI:BPL),IN,27932.0,False,-38.8114203828443,-0.10776,-0.02252,0.047,NOT-PROFITABLE,BPL.NS,,False
Electronics & Semiconductors,Electronics (General),India,NSEI,ASMS,Bartronics India Limited (NSEI:ASMS),IN,41114.0,False,,0.05709,0.19015,2.861,PROFITABLE,ASMS.NS,,True
Electronics & Semiconductors,Telecom. Equipment,India,NSEI,BIRLACABLE,Birla Cable Limited (NSEI:BIRLACABLE),IN,157913.0,False,,0.05368,,0.511,UNVERIFIED,BIRLACABLE.NS,yfinance_data_gap,True
Electronics & Semiconductors,Semiconductor Equip,India,BSE,502219,Borosil Renewables Limited (BSE:502219),IN,,,,,,,UNVERIFIED,502219.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),India,BSE,543378,CWD Limited (BSE:543378),IN,,,,,,,UNVERIFIED,543378.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),India,BSE,517236,Calcom Vision Limited (BSE:517236),IN,,,,,,,UNVERIFIED,517236.NS,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,India,BSE,531158,Catvision Limited (BSE:531158),IN,,,,,,,UNVERIFIED,531158.NS,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,India,NSEI,CELLECOR,Cellecor Gadgets Limited (NSEI:CELLECOR),IN,,,,,,,UNVERIFIED,CELLECOR.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,517544,Centum Electronics Limited (BSE:517544),IN,,,,,,,UNVERIFIED,517544.NS,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,India,BSE,517564,Clenon Enterprises Limited (BSE:517564),IN,,,,,,,UNVERIFIED,517564.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,522295,Control Print Limited (BSE:522295),IN,,,,,,,UNVERIFIED,522295.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,NSEI,CYIENTDLM,Cyient DLM Limited (NSEI:CYIENTDLM),IN,965019.0,True,1.3207132206074943,0.060510002,,0.343,UNVERIFIED,CYIENTDLM.NS,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (Consumer & Office),India,NSEI,DIXON,Dixon Technologies (India) Limited (NSEI:DIXON),IN,62336826.0,False,-15.14202320780238,0.03639,,0.211,UNVERIFIED,DIXON.NS,yfinance_data_gap,True
Electronics & Semiconductors,Computers/Peripherals,India,NSEI,EPWINDIA,EPW India Limited (NSEI:EPWINDIA),IN,,,,,,,UNVERIFIED,EPWINDIA.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,NSEI,ELIN,Elin Electronics Limited (NSEI:ELIN),IN,117277.0,False,,-0.00606,,0.228,UNVERIFIED,ELIN.NS,yfinance_data_gap,True
Electronics & Semiconductors,Semiconductor,India,NSEI,EMMVEE,Emmvee Photovoltaic Power Limited (NSEI:EMMVEE),IN,12111130.0,False,,0.22844,,0.513,UNVERIFIED,EMMVEE.NS,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),India,NSEI,EEPL,Eppeltone Engineers Limited (NSEI:EEPL),IN,,,,,,,UNVERIFIED,EEPL.NS,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,India,NSEI,ESCONET,Esconet Technologies Limited (NSEI:ESCONET),IN,,,,,,,UNVERIFIED,ESCONET.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,517264,Fine-Line Circuits Limited (BSE:517264),IN,,,,,,,UNVERIFIED,517264.NS,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,India,NSEI,FROG,Frog Cellsat Limited (NSEI:FROG),IN,,,,,,,UNVERIFIED,FROG.NS,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,India,NSEI,GGBL,Ganesh Green Bharat Limited (NSEI:GGBL),IN,,,,,,,UNVERIFIED,GGBL.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,530343,Genus Power Infrastructures Limited (BSE:530343),IN,,,,,,,UNVERIFIED,530343.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,517288,Gujarat Poly Electronics Limited (BSE:517288),IN,,,,,,,UNVERIFIED,517288.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,NSEI,HOLMARC,Holmarc Opto-Mechatronics Limited (NSEI:HOLMARC),IN,,,,,,,UNVERIFIED,HOLMARC.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,517174,Honeywell Automation India Limited (BSE:517174),IN,,,,,,,UNVERIFIED,517174.NS,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,India,BSE,523610,ITI Limited (BSE:523610),IN,,,,,,,UNVERIFIED,523610.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,517370,Incap Limited (BSE:517370),IN,,,,,,,UNVERIFIED,517370.NS,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,India,BSE,533257,Indosolar Limited (BSE:533257),IN,,,,,,,UNVERIFIED,533257.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,541983,Innovative Ideals and Services (India) Limited (BSE:541983),IN,,,,,,,UNVERIFIED,541983.NS,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,India,BSE,543620,Insolation Energy Limited (BSE:543620),IN,,,,,,,UNVERIFIED,543620.NS,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,India,BSE,517044,International Data Management Limited (BSE:517044),IN,,,,,,,UNVERIFIED,517044.NS,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,India,BSE,590041,Kavveri Defence & Wireless Technologies Limited (BSE:590041),IN,,,,,,,UNVERIFIED,590041.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,NSEI,KAYNES,Kaynes Technology India Limited (NSEI:KAYNES),IN,29017510.0,False,-46.76613688560406,0.08896,,0.426,UNVERIFIED,KAYNES.NS,yfinance_data_gap,True
Electronics & Semiconductors,Semiconductor,India,NSEI,MICEL,MIC Electronics Limited (NSEI:MICEL),IN,223973.0,False,-25.689427294113663,-0.05466,,2.765,UNVERIFIED,MICEL.NS,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (Consumer & Office),India,NSEI,MIRCELECTR,MIRC Electronics Limited (NSEI:MIRCELECTR),IN,602827.0,False,,0.02544,,-0.284,UNVERIFIED,MIRCELECTR.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,532362,Nagpur Power and Industries Limited (BSE:532362),IN,,,,,,,UNVERIFIED,532362.NS,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,India,BSE,504112,Nelco Limited (BSE:504112),IN,,,,,,,UNVERIFIED,504112.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,NSEI,NITIRAJ,Nitiraj Engineers Limited (NSEI:NITIRAJ),IN,8838.0,False,-8.50260092645746,0.022850001,0.01284,-0.638,PROFITABLE,NITIRAJ.NS,,False
Electronics & Semiconductors,Electronics (General),India,NSEI,OSELDEVICE,Osel Devices Limited (NSEI:OSELDEVICE),IN,,,,,,,UNVERIFIED,OSELDEVICE.NS,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,India,BSE,517119,PCS Technology Limited (BSE:517119),IN,,,,,,,UNVERIFIED,517119.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),India,BSE,533581,PG Electroplast Limited (BSE:533581),IN,,,,,,,UNVERIFIED,533581.NS,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,India,NSEI,PANACHE,Panache Digilife Limited (NSEI:PANACHE),IN,61384.0,False,,0.072340004,,0.745,UNVERIFIED,PANACHE.NS,yfinance_data_gap,True
Electronics & Semiconductors,Telecom. Equipment,India,BSE,517258,Precision Electronics Limited (BSE:517258),IN,,,,,,,UNVERIFIED,517258.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),India,NSEI,PRIZOR,Prizor Viztech Limited (NSEI:PRIZOR),IN,,,,,,,UNVERIFIED,PRIZOR.NS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),India,NSEI,PULZ,Pulz Electronics Limited (NSEI:PULZ),IN,,,,,,,UNVERIFIED,PULZ.NS,yfinance_data_gap,False
